name,region,type,category,year,rne,ose,sjc,ssr,zindex
Vermont,50,Total,Total,2014,0.00396,0.79431,4.296129005,0.782392027,1.235126659
Vermont,50,Total,Total,2015,0.00359,0.75706,4.283319685,0.78539823,-0.041322879
Vermont,50,Total,Total,2016,0.00396,0.78272,4.233096077,0.783650458,1.081287546
Vermont,50,Total,Total,2017,0.00384,0.76546,3.776764092,0.786062718,0.445660887
Vermont,50,Total,Total,2018,0.00356,0.78723,4.330972052,0.801899593,0.982653503
Vermont,50,Total,Total,2019,0.00344,0.82306,4.244879384,0.781965007,0.46251151
Vermont,50,Total,Total,2020,0.00405,0.79171,3.05768697,0.784747847,0.943948283
Virginia,51,Total,Total,1996,,,6.005287604,0.792433326,
Virginia,51,Total,Total,1997,,,6.520985014,0.848635789,
Virginia,51,Total,Total,1998,0.00265,0.83206,6.675198865,0.753521127,-1.171511734
Virginia,51,Total,Total,1999,0.00236,0.82222,5.91471012,0.806013261,-0.33242971
Virginia,51,Total,Total,2000,0.00183,0.86257,6.164667624,0.797668664,-1.120736937
Virginia,51,Total,Total,2001,0.00186,0.91121,5.697962953,0.795123819,-0.6291531
Virginia,51,Total,Total,2002,0.00205,0.84132,5.55574387,0.764323763,-2.462838666
Virginia,51,Total,Total,2003,0.00245,0.77755,5.730301588,0.784536017,-1.683032907
Virginia,51,Total,Total,2004,0.00254,0.72409,5.728522555,0.799525348,-1.716782514
Virginia,51,Total,Total,2005,0.00252,0.7705,6.06128594,0.801132027,-0.863671719
Virginia,51,Total,Total,2006,0.00263,0.80638,6.18617425,0.789951192,-0.447325378
Virginia,51,Total,Total,2007,0.00248,0.76345,6.007482905,0.784137505,-1.719241953
Virginia,51,Total,Total,2008,0.00241,0.76805,5.639372255,0.767073818,-2.608948064
Virginia,51,Total,Total,2009,0.0023,0.74915,5.267011333,0.754018589,-3.789882169
Virginia,51,Total,Total,2010,0.00237,0.79912,4.437105629,0.770814531,-2.623106007
Virginia,51,Total,Total,2011,0.00237,0.7509,5.227032442,0.77953108,-2.668208166
Virginia,51,Total,Total,2012,0.00215,0.75861,5.019254546,0.780476808,-3.101782773
Virginia,51,Total,Total,2013,0.00214,0.79769,4.898922462,0.781799036,-2.545345
Virginia,51,Total,Total,2014,0.00224,0.81446,3.787995009,0.770791639,-2.972151399
Virginia,51,Total,Total,2015,0.00239,0.8249,4.911258426,0.776145671,-1.78744773
Virginia,51,Total,Total,2016,0.00212,0.77637,7.168756256,0.780113816,-1.976448047
Virginia,51,Total,Total,2017,0.00214,0.79946,4.989137584,0.786763168,-2.294214576
Virginia,51,Total,Total,2018,0.00181,0.76141,4.63322414,0.783193648,-3.888033587
Virginia,51,Total,Total,2019,0.00202,0.83493,5.137996892,0.907182057,2.549204999
Virginia,51,Total,Total,2020,0.00234,0.80093,5.24075081,0.761861049,-2.646200446
Washington,53,Total,Total,1996,,,6.680906676,0.705748951,
Washington,53,Total,Total,1997,,,6.665319176,0.730897436,
Washington,53,Total,Total,1998,0.00281,0.88416,6.885098037,0.73424811,-0.667732828
Washington,53,Total,Total,1999,0.00295,0.91273,6.369121502,0.706952624,-1.178872396
Washington,53,Total,Total,2000,0.0026,0.93676,6.939669524,0.693291472,-1.866108023
Washington,53,Total,Total,2001,0.00303,0.87573,6.074622243,0.693753707,-2.175429346
Washington,53,Total,Total,2002,0.00267,0.81884,4.929986688,0.684990289,-4.660092589
Washington,53,Total,Total,2003,0.00296,0.73762,5.380141102,0.724532129,-3.540586998
Washington,53,Total,Total,2004,0.00325,0.75118,5.221209505,0.689035029,-4.090483815
Washington,53,Total,Total,2005,0.00336,0.73056,5.181943345,0.703672373,-3.61979062
Washington,53,Total,Total,2006,0.00312,0.77336,5.4864786,0.726406394,-2.532931149
Washington,53,Total,Total,2007,0.0024,0.69575,5.386911915,0.742374402,-4.745807972
Washington,53,Total,Total,2008,0.00254,0.76658,5.152211192,0.725819148,-4.100963077
Washington,53,Total,Total,2009,0.00246,0.71584,3.828613921,0.707557503,-6.302043106
Washington,53,Total,Total,2010,0.0025,0.74268,3.495713224,0.807732772,-2.201760516
Washington,53,Total,Total,2011,0.00237,0.72534,3.732590048,0.745103663,-4.996154975
Washington,53,Total,Total,2012,0.00258,0.72959,3.97807297,0.71939549,-5.319360874
Washington,53,Total,Total,2013,0.00234,0.7482,3.884557477,0.727897221,-5.301629982
Washington,53,Total,Total,2014,0.0024,0.76243,4.51815149,0.867045877,0.54127882
Washington,53,Total,Total,2015,0.00238,0.81319,4.85045557,0.786259542,-1.631358216
Washington,53,Total,Total,2016,0.00269,0.8739,5.204961198,0.768470907,-0.544926946
Washington,53,Total,Total,2017,0.00315,0.9201,5.190640036,0.800572624,2.370996765
Washington,53,Total,Total,2018,0.00298,0.90131,5.081978473,0.801266268,1.690217113
Washington,53,Total,Total,2019,0.00321,0.8794,4.662055176,0.787548638,1.179744244
Washington,53,Total,Total,2020,0.00268,0.73972,4.658800054,0.634344068,-7.835145557
West Virginia,54,Total,Total,1996,,,6.037388469,0.7702407,
West Virginia,54,Total,Total,1997,,,5.200886366,0.785801341,
West Virginia,54,Total,Total,1998,0.00185,0.87649,4.797288403,0.778214826,-2.198446281
West Virginia,54,Total,Total,1999,0.0018,0.82949,4.822278851,0.781376518,-2.881141143
West Virginia,54,Total,Total,2000,0.00213,0.85081,4.278865603,0.796142433,-1.509586415
West Virginia,54,Total,Total,2001,0.00166,0.77153,4.310897534,0.771946565,-4.636308472
West Virginia,54,Total,Total,2002,0.00154,0.7773,3.778080817,0.7687434,-5.172975607
West Virginia,54,Total,Total,2003,0.00171,0.81081,4.425879893,0.772160665,-3.880590083
West Virginia,54,Total,Total,2004,0.00199,0.88965,4.756562019,0.788108108,-1.335826056
West Virginia,54,Total,Total,2005,0.00205,0.87505,4.596559611,0.780701754,-1.767086224
West Virginia,54,Total,Total,2006,0.00195,0.87939,4.726157496,0.806064645,-0.918139481
West Virginia,54,Total,Total,2007,0.00156,0.89912,3.996069904,0.786305732,-2.558661456
West Virginia,54,Total,Total,2008,0.00151,0.9447,4.202552831,0.778541953,-2.191938896
West Virginia,54,Total,Total,2009,0.00187,0.92919,3.290443912,0.768447837,-2.396239766
West Virginia,54,Total,Total,2010,0.0022,0.80011,2.717556906,0.782837787,-3.292784544
West Virginia,54,Total,Total,2011,0.00221,0.83474,2.823895478,0.790598291,-2.416846185
West Virginia,54,Total,Total,2012,0.00176,0.81908,3.474660612,0.798423891,-3.078524631
West Virginia,54,Total,Total,2013,0.00212,0.85749,3.438670834,0.768844221,-2.825781217
West Virginia,54,Total,Total,2014,0.00198,0.77588,2.771576365,0.763221154,-4.858946174
West Virginia,54,Total,Total,2015,0.0021,0.78765,3.295784588,0.780816155,-3.525242758
West Virginia,54,Total,Total,2016,0.0021,0.85663,2.949171037,0.77737359,-2.778670717
West Virginia,54,Total,Total,2017,0.00251,0.89004,2.889922092,0.792863002,-0.80838908
West Virginia,54,Total,Total,2018,0.00209,0.90403,3.000078075,0.803358209,-1.096886394
West Virginia,54,Total,Total,2019,0.00179,0.85295,3.172794181,0.799618321,-2.593946524
West Virginia,54,Total,Total,2020,0.00164,0.85308,2.927520203,0.773733583,-4.006226458
Wisconsin,55,Total,Total,1996,,,5.375540202,0.814896674,
Wisconsin,55,Total,Total,1997,,,5.150570248,0.820509752,
Wisconsin,55,Total,Total,1998,0.0023,0.81669,4.86213567,0.80567922,-1.023745535
Wisconsin,55,Total,Total,1999,0.00213,0.84326,4.794412401,0.864097608,1.152855188
Wisconsin,55,Total,Total,2000,0.00277,0.87489,4.553778294,0.836200023,1.904776366
Wisconsin,55,Total,Total,2001,0.00277,0.85109,4.247216717,0.808040437,0.359454612
Wisconsin,55,Total,Total,2002,0.0032,0.82239,4.522730453,0.810021402,1.089541359
Wisconsin,55,Total,Total,2003,0.00272,0.7238,4.195683204,0.828732527,-0.895734754
Wisconsin,55,Total,Total,2004,0.0028,0.70664,4.71978188,0.831722208,-0.630152281
Wisconsin,55,Total,Total,2005,0.00296,0.73625,4.880849221,0.826174076,0.031818052
Wisconsin,55,Total,Total,2006,0.00299,0.79797,5.018237951,0.825367218,1.048684331
Wisconsin,55,Total,Total,2007,0.00295,0.80123,4.575838454,0.818021201,0.538002823
Wisconsin,55,Total,Total,2008,0.00241,0.81384,3.970220862,0.798272598,-1.489331989
Wisconsin,55,Total,Total,2009,0.00252,0.78974,3.777386271,0.777312627,-2.472963189
Wisconsin,55,Total,Total,2010,0.00217,0.80163,3.181808197,0.804480382,-2.321784388
Wisconsin,55,Total,Total,2011,0.00237,0.73271,3.647493343,0.809031044,-2.526093855
Wisconsin,55,Total,Total,2012,0.00198,0.77696,3.719781257,0.820501914,-2.277846285
Wisconsin,55,Total,Total,2013,0.00195,0.78536,4.073906603,0.803756556,-2.692536642
Wisconsin,55,Total,Total,2014,0.00166,0.71176,3.85515146,0.824840442,-3.743734202
Wisconsin,55,Total,Total,2015,0.00191,0.74194,4.102108336,0.814643279,-3.008601173
Wisconsin,55,Total,Total,2016,0.00209,0.66388,4.250577034,0.79841362,-4.312541395
Wisconsin,55,Total,Total,2017,0.00258,0.73271,4.171368588,0.792860371,-2.433309031
Wisconsin,55,Total,Total,2018,0.00245,0.68433,3.871710264,0.797314968,-3.408731264
Wisconsin,55,Total,Total,2019,0.00225,0.84406,3.782933056,0.789412811,-1.811672246
Wisconsin,55,Total,Total,2020,0.00215,0.8335,3.571786776,0.788902503,-2.304689369
Wyoming,56,Total,Total,1996,,,7.268004597,0.761294673,
Wyoming,56,Total,Total,1997,,,6.768808318,0.767132867,
Wyoming,56,Total,Total,1998,0.00368,0.80793,6.882822895,0.768369489,1.422452336
Wyoming,56,Total,Total,1999,0.00424,0.78562,6.445971776,0.751903553,1.534166113
Wyoming,56,Total,Total,2000,0.00459,0.85747,6.544608537,0.782380013,4.574490201
Wyoming,56,Total,Total,2001,0.00423,0.89026,8.199621152,0.782579338,4.991315197
Wyoming,56,Total,Total,2002,0.00354,0.92819,7.961729301,0.756112469,2.91498189
Wyoming,56,Total,Total,2003,0.0034,0.88749,6.721580763,0.785022595,2.534982561
Wyoming,56,Total,Total,2004,0.00378,0.88726,6.841404344,0.808333333,4.308980576
Wyoming,56,Total,Total,2005,0.0043,0.86973,7.563837505,0.801154586,5.259628975
Wyoming,56,Total,Total,2006,0.00398,0.87813,7.750632812,0.805392732,4.90947855
Wyoming,56,Total,Total,2007,0.00396,0.86487,7.297018374,0.790278536,3.901143038
Wyoming,56,Total,Total,2008,0.00338,0.88257,6.689949326,0.757349011,1.365139894
Wyoming,56,Total,Total,2009,0.00345,0.878,5.038840692,0.72875817,-0.343400005
Wyoming,56,Total,Total,2010,0.00276,0.81334,4.699842512,0.766750948,-1.575413533
Wyoming,56,Total,Total,2011,0.00254,0.80443,5.441574901,0.79057971,-0.981952276
Wyoming,56,Total,Total,2012,0.00224,0.82972,4.990413063,0.783469945,-1.741854062
Wyoming,56,Total,Total,2013,0.00275,0.88934,5.169019553,0.758106355,-0.585371198
Wyoming,56,Total,Total,2014,0.00317,0.88685,4.365432913,0.783625731,0.921810844
Wyoming,56,Total,Total,2015,0.00386,0.89478,5.635120805,0.799459824,3.734464285
Wyoming,56,Total,Total,2016,0.00453,0.86398,4.594199053,0.765306122,3.037061895
Wyoming,56,Total,Total,2017,0.00471,0.85588,4.698314652,0.773662551,3.678140354
Wyoming,56,Total,Total,2018,0.00445,0.88283,4.759487025,0.814126394,5.045946319
Wyoming,56,Total,Total,2019,0.00393,0.91765,5.171379517,0.796032238,3.903062488
Wyoming,56,Total,Total,2020,0.00405,0.87991,5.622260994,0.770652174,2.85539442
United States,0,Total,Total,1996,0.00315697,0.811127591,7.680162954,0.788449989,1.40247
United States,0,Total,Total,1997,0.002794477,0.795369701,7.874205807,0.782098557,0.20327
United States,0,Total,Total,1998,0.002865471,0.808415286,7.522425695,0.785374753,0.525
United States,0,Total,Total,1999,0.002689452,0.839230236,7.300701596,0.801359106,1.09231
United States,0,Total,Total,2000,0.002713487,0.864330384,7.633412234,0.791286709,1.28842
United States,0,Total,Total,2001,0.00267818,0.829930854,6.904415255,0.783960133,0.10201
United States,0,Total,Total,2002,0.002780781,0.768400126,6.593323694,0.757207138,-1.7251
United States,0,Total,Total,2003,0.003017641,0.770872546,6.447465882,0.783520621,-0.23525
United States,0,Total,Total,2004,0.003011646,0.792707868,6.332699622,0.792769677,0.37318
United States,0,Total,Total,2005,0.002844364,0.790686045,6.598590423,0.78947127,-0.03835
United States,0,Total,Total,2006,0.002979827,0.807862304,6.676722929,0.800554473,0.97076
United States,0,Total,Total,2007,0.002999092,0.801634509,6.234712594,0.782691614,0.05711
United States,0,Total,Total,2008,0.003184845,0.807359498,5.69898845,0.772929412,-0.04312
United States,0,Total,Total,2009,0.003358031,0.738422409,4.732443733,0.752460938,-1.87464
United States,0,Total,Total,2010,0.003362002,0.741548871,4.469263398,0.766592911,-1.4047
United States,0,Total,Total,2011,0.003198963,0.741029152,4.697367069,0.785658987,-0.96218
United States,0,Total,Total,2012,0.00301068,0.78387206,4.976863502,0.794324792,-0.29754
United States,0,Total,Total,2013,0.002767422,0.782019043,4.906505815,0.792384504,-0.9733
United States,0,Total,Total,2014,0.003089607,0.79566919,4.937442737,0.795799567,0.09292
United States,0,Total,Total,2015,0.003337513,0.840129036,5.14195943,0.797043414,1.44673
United States,0,Total,Total,2016,0.003068726,0.862533302,5.239670313,0.796132039,1.18764
United States,0,Total,Total,2017,0.003310751,0.843741516,5.261929516,0.796366042,1.46791
United States,0,Total,Total,2018,0.003205187,0.861611826,5.153665184,0.790985562,1.24858
United States,0,Total,Total,2019,0.003063321,0.868645218,5.128453102,0.794306544,1.14933
United States,0,Total,Total,2020,0.00384684,0.697503299,5.032765117,0.78086163,-0.19325
United States,0,Age,Ages 20-34,1996,0.002836658,,,,
United States,0,Age,Ages 20-34,1997,0.002711878,,,,
United States,0,Age,Ages 20-34,1998,0.002564274,0.77777,,,
United States,0,Age,Ages 20-34,1999,0.002560517,0.79003,,,
United States,0,Age,Ages 20-34,2000,0.002239696,0.81496,,,
United States,0,Age,Ages 20-34,2001,0.002259293,0.83169,,,
United States,0,Age,Ages 20-34,2002,0.002372059,0.80345,,,
United States,0,Age,Ages 20-34,2003,0.002347856,0.77339,,,
United States,0,Age,Ages 20-34,2004,0.002501643,0.75565,,,
United States,0,Age,Ages 20-34,2005,0.002663461,0.7657,,,
United States,0,Age,Ages 20-34,2006,0.002369466,0.77558,,,
United States,0,Age,Ages 20-34,2007,0.002395592,0.7729,,,
United States,0,Age,Ages 20-34,2008,0.002634954,0.77099,,,
United States,0,Age,Ages 20-34,2009,0.002436174,0.74109,,,
United States,0,Age,Ages 20-34,2010,0.00255057,0.71774,,,
United States,0,Age,Ages 20-34,2011,0.002734169,0.70216,,,
United States,0,Age,Ages 20-34,2012,0.002295868,0.7316,,,
United States,0,Age,Ages 20-34,2013,0.001824836,0.74404,,,
United States,0,Age,Ages 20-34,2014,0.002208512,0.76072,,,
United States,0,Age,Ages 20-34,2015,0.002406699,0.76874,,,
United States,0,Age,Ages 20-34,2016,0.002163318,0.79989,,,
United States,0,Age,Ages 20-34,2017,0.002441344,0.82357,,,
United States,0,Age,Ages 20-34,2018,0.002304979,0.83167,,,
United States,0,Age,Ages 20-34,2019,0.002398919,0.83896,,,
United States,0,Age,Ages 20-34,2020,0.002848514,0.7995,,,
United States,0,Age,Ages 35-44,1996,0.003112591,,,,
United States,0,Age,Ages 35-44,1997,0.002714867,,,,
United States,0,Age,Ages 35-44,1998,0.003054232,0.79575,,,
United States,0,Age,Ages 35-44,1999,0.002721677,0.80899,,,
United States,0,Age,Ages 35-44,2000,0.0027482,0.83117,,,
United States,0,Age,Ages 35-44,2001,0.002702485,0.82346,,,
United States,0,Age,Ages 35-44,2002,0.002886045,0.78689,,,
United States,0,Age,Ages 35-44,2003,0.003551378,0.75414,,,
United States,0,Age,Ages 35-44,2004,0.003111824,0.7441,,,
United States,0,Age,Ages 35-44,2005,0.002991753,0.74965,,,
United States,0,Age,Ages 35-44,2006,0.002999628,0.77582,,,
United States,0,Age,Ages 35-44,2007,0.003330009,0.78733,,,
United States,0,Age,Ages 35-44,2008,0.003390268,0.79571,,,
United States,0,Age,Ages 35-44,2009,0.003962337,0.74521,,,
United States,0,Age,Ages 35-44,2010,0.003988054,0.73013,,,
United States,0,Age,Ages 35-44,2011,0.003275698,0.71493,,,
United States,0,Age,Ages 35-44,2012,0.003405264,0.74793,,,
United States,0,Age,Ages 35-44,2013,0.003116507,0.76388,,,
United States,0,Age,Ages 35-44,2014,0.003342699,0.79375,,,
United States,0,Age,Ages 35-44,2015,0.004046896,0.81478,,,
United States,0,Age,Ages 35-44,2016,0.003507601,0.83703,,,
United States,0,Age,Ages 35-44,2017,0.003538529,0.83638,,,
United States,0,Age,Ages 35-44,2018,0.00361444,0.84745,,,
United States,0,Age,Ages 35-44,2019,0.003271294,0.86291,,,
United States,0,Age,Ages 35-44,2020,0.004098328,0.8191,,,
United States,0,Age,Ages 45-54,1996,0.003645468,,,,
United States,0,Age,Ages 45-54,1997,0.002836272,,,,
United States,0,Age,Ages 45-54,1998,0.002842784,0.81087,,,
United States,0,Age,Ages 45-54,1999,0.002757472,0.80993,,,
United States,0,Age,Ages 45-54,2000,0.002992332,0.832,,,
United States,0,Age,Ages 45-54,2001,0.002967448,0.83426,,,
United States,0,Age,Ages 45-54,2002,0.003108807,0.823,,,
United States,0,Age,Ages 45-54,2003,0.003119165,0.78725,,,
United States,0,Age,Ages 45-54,2004,0.003145572,0.77648,,,
United States,0,Age,Ages 45-54,2005,0.00261463,0.78512,,,
United States,0,Age,Ages 45-54,2006,0.003495797,0.79614,,,
United States,0,Age,Ages 45-54,2007,0.003453813,0.79463,,,
United States,0,Age,Ages 45-54,2008,0.003456684,0.808,,,
United States,0,Age,Ages 45-54,2009,0.003608124,0.79099,,,
United States,0,Age,Ages 45-54,2010,0.003526562,0.76349,,,
United States,0,Age,Ages 45-54,2011,0.003739091,0.73535,,,
United States,0,Age,Ages 45-54,2012,0.003373103,0.74026,,,
United States,0,Age,Ages 45-54,2013,0.003587395,0.76559,,,
United States,0,Age,Ages 45-54,2014,0.003619658,0.77625,,,
United States,0,Age,Ages 45-54,2015,0.00374613,0.80205,,,
United States,0,Age,Ages 45-54,2016,0.003613486,0.83237,,,
United States,0,Age,Ages 45-54,2017,0.00391651,0.84972,,,
United States,0,Age,Ages 45-54,2018,0.003769306,0.86462,,,
United States,0,Age,Ages 45-54,2019,0.003591083,0.84743,,,
United States,0,Age,Ages 45-54,2020,0.004939332,0.8021,,,
United States,0,Age,Ages 55-64,1996,0.003411021,,,,
United States,0,Age,Ages 55-64,1997,0.003115918,,,,
United States,0,Age,Ages 55-64,1998,0.003304405,0.87433,,,
United States,0,Age,Ages 55-64,1999,0.002840889,0.88421,,,
United States,0,Age,Ages 55-64,2000,0.003352259,0.89869,,,
United States,0,Age,Ages 55-64,2001,0.003160862,0.91566,,,
United States,0,Age,Ages 55-64,2002,0.003010928,0.90073,,,
United States,0,Age,Ages 55-64,2003,0.003470211,0.87614,,,
United States,0,Age,Ages 55-64,2004,0.003723378,0.86145,,,
United States,0,Age,Ages 55-64,2005,0.003309402,0.86073,,,
United States,0,Age,Ages 55-64,2006,0.003424039,0.85749,,,
United States,0,Age,Ages 55-64,2007,0.003100098,0.86455,,,
United States,0,Age,Ages 55-64,2008,0.003576623,0.86321,,,
United States,0,Age,Ages 55-64,2009,0.003963272,0.86918,,,
United States,0,Age,Ages 55-64,2010,0.003872515,0.85073,,,
United States,0,Age,Ages 55-64,2011,0.003276546,0.81963,,,
United States,0,Age,Ages 55-64,2012,0.003374837,0.80924,,,
United States,0,Age,Ages 55-64,2013,0.003050345,0.80513,,,
United States,0,Age,Ages 55-64,2014,0.003697391,0.81873,,,
United States,0,Age,Ages 55-64,2015,0.003707928,0.83798,,,
United States,0,Age,Ages 55-64,2016,0.003518526,0.86232,,,
United States,0,Age,Ages 55-64,2017,0.003846458,0.88424,,,
United States,0,Age,Ages 55-64,2018,0.003666832,0.87809,,,
United States,0,Age,Ages 55-64,2019,0.003392993,0.88278,,,
United States,0,Age,Ages 55-64,2020,0.004130007,0.81696,,,
United States,0,Education,Less than High School,1996,0.003934683,,,,
United States,0,Education,Less than High School,1997,0.003499181,,,,
United States,0,Education,Less than High School,1998,0.003285843,0.74235,,,
United States,0,Education,Less than High School,1999,0.002934469,0.73855,,,
United States,0,Education,Less than High School,2000,0.003454566,0.75994,,,
United States,0,Education,Less than High School,2001,0.003100179,0.78828,,,
United States,0,Education,Less than High School,2002,0.003456911,0.79798,,,
United States,0,Education,Less than High School,2003,0.004376595,0.76555,,,
United States,0,Education,Less than High School,2004,0.003922242,0.75592,,,
United States,0,Education,Less than High School,2005,0.003532775,0.7464,,,
United States,0,Education,Less than High School,2006,0.003776422,0.77989,,,
United States,0,Education,Less than High School,2007,0.004247363,0.77872,,,
United States,0,Education,Less than High School,2008,0.004596409,0.75789,,,
United States,0,Education,Less than High School,2009,0.004930437,0.6999,,,
United States,0,Education,Less than High School,2010,0.00594172,0.67337,,,
United States,0,Education,Less than High School,2011,0.005664986,0.67578,,,
United States,0,Education,Less than High School,2012,0.005217868,0.70339,,,
United States,0,Education,Less than High School,2013,0.004811745,0.70995,,,
United States,0,Education,Less than High School,2014,0.004829775,0.74306,,,
United States,0,Education,Less than High School,2015,0.004953207,0.75473,,,
United States,0,Education,Less than High School,2016,0.005640579,0.81054,,,
United States,0,Education,Less than High School,2017,0.006060362,0.8158,,,
United States,0,Education,Less than High School,2018,0.005964964,0.83943,,,
United States,0,Education,Less than High School,2019,0.004414475,0.82644,,,
United States,0,Education,Less than High School,2020,0.005876459,0.77328,,,
United States,0,Education,High School Graduate,1996,0.003135448,,,,
United States,0,Education,High School Graduate,1997,0.002702823,,,,
United States,0,Education,High School Graduate,1998,0.002994474,0.80796,,,
United States,0,Education,High School Graduate,1999,0.002863308,0.82121,,,
United States,0,Education,High School Graduate,2000,0.002907056,0.84584,,,
United States,0,Education,High School Graduate,2001,0.002573752,0.84768,,,
United States,0,Education,High School Graduate,2002,0.002855025,0.82777,,,
United States,0,Education,High School Graduate,2003,0.003105569,0.80568,,,
United States,0,Education,High School Graduate,2004,0.002870319,0.78143,,,
United States,0,Education,High School Graduate,2005,0.00278252,0.7855,,,
United States,0,Education,High School Graduate,2006,0.00291954,0.78903,,,
United States,0,Education,High School Graduate,2007,0.003039462,0.78806,,,
United States,0,Education,High School Graduate,2008,0.003484468,0.79059,,,
United States,0,Education,High School Graduate,2009,0.003770633,0.76315,,,
United States,0,Education,High School Graduate,2010,0.003360018,0.74558,,,
United States,0,Education,High School Graduate,2011,0.003337694,0.71917,,,
United States,0,Education,High School Graduate,2012,0.003384398,0.74138,,,
United States,0,Education,High School Graduate,2013,0.002790141,0.76732,,,
United States,0,Education,High School Graduate,2014,0.003418241,0.77973,,,
United States,0,Education,High School Graduate,2015,0.003466364,0.79905,,,
United States,0,Education,High School Graduate,2016,0.003170067,0.80913,,,
United States,0,Education,High School Graduate,2017,0.003694698,0.82687,,,
United States,0,Education,High School Graduate,2018,0.003742652,0.84011,,,
United States,0,Education,High School Graduate,2019,0.003443358,0.8591,,,
United States,0,Education,High School Graduate,2020,0.004241485,0.83149,,,
United States,0,Education,Some College,1996,0.003318733,,,,
United States,0,Education,Some College,1997,0.003057789,,,,
United States,0,Education,Some College,1998,0.003000634,0.81111,,,
United States,0,Education,Some College,1999,0.002870359,0.81991,,,
United States,0,Education,Some College,2000,0.00279188,0.84159,,,
United States,0,Education,Some College,2001,0.002678237,0.86629,,,
United States,0,Education,Some College,2002,0.002678262,0.83696,,,
United States,0,Education,Some College,2003,0.003157983,0.8017,,,
United States,0,Education,Some College,2004,0.002971924,0.79172,,,
United States,0,Education,Some College,2005,0.003096463,0.78813,,,
United States,0,Education,Some College,2006,0.003272463,0.78797,,,
United States,0,Education,Some College,2007,0.002825074,0.77713,,,
United States,0,Education,Some College,2008,0.002984131,0.80619,,,
United States,0,Education,Some College,2009,0.002972722,0.79576,,,
United States,0,Education,Some College,2010,0.003096467,0.77876,,,
United States,0,Education,Some College,2011,0.003078336,0.74532,,,
United States,0,Education,Some College,2012,0.002825917,0.75416,,,
United States,0,Education,Some College,2013,0.002739423,0.77106,,,
United States,0,Education,Some College,2014,0.002651438,0.77941,,,
United States,0,Education,Some College,2015,0.003336585,0.79916,,,
United States,0,Education,Some College,2016,0.003120736,0.82957,,,
United States,0,Education,Some College,2017,0.003149201,0.86095,,,
United States,0,Education,Some College,2018,0.002911199,0.86864,,,
United States,0,Education,Some College,2019,0.002871918,0.86132,,,
United States,0,Education,Some College,2020,0.004253534,0.79423,,,
United States,0,Education,College Graduate,1996,0.003077083,,,,
United States,0,Education,College Graduate,1997,0.002629865,,,,
United States,0,Education,College Graduate,1998,0.002930985,0.83896,,,
United States,0,Education,College Graduate,1999,0.002581602,0.85097,,,
United States,0,Education,College Graduate,2000,0.002562262,0.8677,,,
United States,0,Education,College Graduate,2001,0.003123947,0.85249,,,
United States,0,Education,College Graduate,2002,0.003085761,0.81647,,,
United States,0,Education,College Graduate,2003,0.002938459,0.77807,,,
United States,0,Education,College Graduate,2004,0.003291192,0.78221,,,
United States,0,Education,College Graduate,2005,0.002858014,0.80629,,,
United States,0,Education,College Graduate,2006,0.002989368,0.83396,,,
United States,0,Education,College Graduate,2007,0.003250483,0.85027,,,
United States,0,Education,College Graduate,2008,0.003017785,0.85941,,,
United States,0,Education,College Graduate,2009,0.0033984,0.84302,,,
United States,0,Education,College Graduate,2010,0.003322236,0.82115,,,
United States,0,Education,College Graduate,2011,0.002924151,0.79812,,,
United States,0,Education,College Graduate,2012,0.002808026,0.80189,,,
United States,0,Education,College Graduate,2013,0.002756292,0.8072,,,
United States,0,Education,College Graduate,2014,0.003203552,0.82597,,,
United States,0,Education,College Graduate,2015,0.003331158,0.85066,,,
United States,0,Education,College Graduate,2016,0.002787247,0.8733,,,
United States,0,Education,College Graduate,2017,0.003013909,0.87893,,,
United States,0,Education,College Graduate,2018,0.002850687,0.87154,,,
United States,0,Education,College Graduate,2019,0.003049065,0.87448,,,
United States,0,Education,College Graduate,2020,0.003550651,0.82102,,,
United States,0,Nativity,Native-Born,1996,0.003097677,,,,
United States,0,Nativity,Native-Born,1997,0.002728382,,,,
United States,0,Nativity,Native-Born,1998,0.002826491,0.80732,,,
United States,0,Nativity,Native-Born,1999,0.002610923,0.82009,,,
United States,0,Nativity,Native-Born,2000,0.002635001,0.83894,,,
United States,0,Nativity,Native-Born,2001,0.002607138,0.84409,,,
United States,0,Nativity,Native-Born,2002,0.002648324,0.81492,,,
United States,0,Nativity,Native-Born,2003,0.002887132,0.78792,,,
United States,0,Nativity,Native-Born,2004,0.002816941,0.77866,,,
United States,0,Nativity,Native-Born,2005,0.002758379,0.78863,,,
United States,0,Nativity,Native-Born,2006,0.002820913,0.79405,,,
United States,0,Nativity,Native-Born,2007,0.002689242,0.79471,,,
United States,0,Nativity,Native-Born,2008,0.002799286,0.80091,,,
United States,0,Nativity,Native-Born,2009,0.00302236,0.78729,,,
United States,0,Nativity,Native-Born,2010,0.002825871,0.76961,,,
United States,0,Nativity,Native-Born,2011,0.002749247,0.74945,,,
United States,0,Nativity,Native-Born,2012,0.002630015,0.75943,,,
United States,0,Nativity,Native-Born,2013,0.002461925,0.77332,,,
United States,0,Nativity,Native-Born,2014,0.002654461,0.78761,,,
United States,0,Nativity,Native-Born,2015,0.002923337,0.80909,,,
United States,0,Nativity,Native-Born,2016,0.002623144,0.83173,,,
United States,0,Nativity,Native-Born,2017,0.002835851,0.84481,,,
