,founding_year,funding_numeric,is_linkedin,country_code,employee_count,description_vector,startup,name
1887,2015.0,26900000.0,1,USA,2,"[-3.6914817e-03 -4.5083119e-03  4.2874319e-03  2.4380356e-03
 -3.4499937e-03  6.7026017e-04 -3.9278921e-03  3.6194057e-03
 -2.7403492e-03  6.1700103e-04 -8.0144615e-04 -1.8086159e-03
  3.7539972e-03 -3.2178597e-03  7.7617465e-04  3.2549959e-03
  4.2988826e-03 -1.3982105e-03  4.4823019e-03 -2.5077306e-03
  1.2301344e-03 -3.7379372e-03 -2.6854139e-03 -1.5749887e-03
 -2.0951808e-03 -2.9843694e-03 -2.7207672e-03 -4.9317237e-03
  2.4852925e-03  1.5800190e-03 -7.9182774e-04 -4.4188662e-03
 -2.4247378e-04  3.3289790e-03 -1.5929118e-03 -8.7551447e-04
 -3.4736125e-03 -2.1993688e-03 -1.2567186e-03 -5.9855578e-04
 -3.8598757e-03  4.4846623e-03  5.7946565e-04 -2.2183249e-03
 -4.7612484e-03  2.4697804e-03  3.3015818e-03 -4.5619369e-04
  4.7900765e-03 -4.4318619e-03  1.6536099e-03 -4.0396405e-03
  4.2685177e-03 -1.0134444e-03  8.8909152e-04 -3.9189262e-03
  1.7386728e-03 -4.5888723e-05  2.7176379e-03  2.4122614e-03
  1.9322640e-03  4.5260219e-03  3.3394557e-03  3.0577939e-03
  3.1627321e-03  2.9047888e-03  2.0310860e-03  3.3388746e-03
  9.2104258e-04 -1.5022549e-03 -2.6161636e-03 -1.2789479e-03
  9.4278815e-04  1.9223851e-03 -4.6926024e-03  3.2786964e-03
  3.2567901e-03 -3.8091505e-03  9.0796471e-04 -1.0807466e-03
  7.7361584e-04 -1.2556186e-03  1.1042536e-03 -3.6398947e-04
  1.3490921e-03 -4.7589624e-03  1.8491501e-03 -1.6049244e-03
  4.4095046e-03  1.9955402e-03 -6.9849491e-05 -4.3225731e-03
  1.1680675e-03 -7.1897061e-04  2.0695298e-03 -5.0388160e-04
  4.9642730e-03 -3.1044937e-03 -2.5573195e-04  4.0733772e-03]",True,Honeycomb
1888,2016.0,5800000.0,1,USA,1,"[-3.4461487e-03 -3.7284049e-03  2.1296644e-03  4.7010840e-03
  3.8969261e-03 -4.4071623e-03 -4.0635769e-03 -1.0984129e-03
 -2.9650838e-03  2.2303236e-03 -1.7510263e-03 -2.4898064e-03
 -3.7752506e-03  1.9985808e-03 -1.1517069e-03 -7.4326994e-07
 -1.5377122e-03 -2.1690691e-03  4.1448353e-03 -3.3980182e-03
 -4.0420364e-03  4.7741592e-04  2.0729196e-03  2.7465557e-03
  3.7732548e-03 -1.6326985e-03 -1.2744275e-03 -4.1977782e-03
  4.7171582e-03 -2.1842208e-03 -9.3269703e-04  3.9681140e-03
  4.9111841e-04 -7.5508474e-04  2.1269815e-03 -2.0749569e-04
  3.2743037e-04 -1.0541790e-03 -4.8814027e-04 -2.3546875e-03
  4.1641127e-03  7.7838125e-04  2.6890207e-03  3.2151758e-03
 -2.6315707e-03 -4.3900334e-03  6.5499364e-04  4.8310715e-03
  7.2789786e-05  3.9014446e-03  1.1915868e-03 -2.1348605e-03
 -4.9227178e-03 -1.2301388e-03 -3.0661823e-04  4.1866541e-04
  4.6536457e-03  4.4966508e-03 -3.9963089e-03 -3.0234074e-03
 -1.6201236e-03 -2.3119235e-03  2.2436469e-03 -2.5290421e-03
 -2.6225769e-03 -3.1041836e-03  1.5239983e-03  2.1473027e-03
 -4.8433137e-03  2.1160024e-03 -3.7818281e-03 -4.9780156e-03
  4.7269785e-03  2.1866430e-03 -4.6488233e-03  2.5188017e-03
 -6.4772484e-04 -4.7769588e-03  4.7882898e-03 -1.4006906e-03
  5.6217727e-04 -2.4193593e-03  1.5253574e-03  4.6613454e-03
 -2.8381068e-03  2.0758272e-03  2.0443213e-03 -4.4551156e-03
  3.2291113e-04 -6.5306691e-04 -2.7187220e-03 -1.4917568e-03
 -3.7104804e-03 -4.4513154e-03 -6.3234568e-04 -1.7257079e-03
  1.4120722e-03 -1.3348613e-03 -2.4647990e-03  4.1499198e-03]",True,Netsil
1889,2017.0,20100000.0,1,USA,1,"[-4.1048080e-04 -4.6684546e-03 -4.5173201e-03 -5.0902099e-04
 -4.1333372e-03 -3.0978362e-03  1.0898423e-03 -2.6097030e-03
  6.0723303e-04 -1.1210596e-03 -9.2714757e-04  2.6044846e-03
 -1.2921748e-03  3.0119545e-03 -3.8601344e-03 -4.3042870e-03
  3.5434854e-03 -1.5450570e-03 -1.8630704e-03 -2.4669082e-04
  9.8970835e-04  2.6535273e-03  1.1850470e-03 -3.3019455e-03
  3.5638206e-03 -2.2075828e-03 -4.0776716e-03 -2.7409184e-03
 -2.3963377e-03  4.6998491e-03 -2.6057637e-03 -3.5493311e-03
  4.2040562e-03 -3.0380040e-03  2.9015786e-03  4.5067118e-03
 -4.3169046e-03  4.3663848e-03 -1.4218172e-03 -3.7236544e-03
 -4.3809805e-03 -2.3551822e-04 -1.0933828e-03 -2.1805405e-03
 -2.3500228e-03 -2.5701905e-03 -1.1648169e-03  1.7444128e-03
  4.3047494e-03  5.5842637e-04 -9.8811300e-04  4.3411301e-03
  1.8259299e-03  4.2219595e-03 -4.6525956e-03 -3.9604516e-03
 -4.1848463e-03 -1.5726897e-03 -4.9835555e-03  4.9040280e-03
 -8.6738676e-04 -1.4865645e-03 -4.7000963e-03  4.0748254e-03
 -1.7520594e-03 -2.2736902e-03 -3.5573202e-03  2.6845504e-03
 -4.2465227e-03 -4.1967994e-03 -4.9907323e-03 -8.9649227e-04
 -3.2501484e-03  2.5566143e-03  2.9038906e-03  2.1667015e-03
 -3.0391305e-03 -1.2641948e-03  2.5133090e-03 -3.9932095e-03
  6.8854151e-04  4.5937242e-04 -4.1905032e-03 -1.7628467e-03
  4.3214322e-03 -3.5646438e-04  9.6833710e-06  4.4607092e-03
 -3.1379708e-03  1.6004938e-03 -3.8129247e-03 -1.1941246e-03
  4.0175067e-03 -3.9216279e-04  4.0307627e-03 -4.5514195e-03
  4.5199976e-03  3.9304877e-03  2.9131502e-03 -1.3901174e-04]",True,Blameless
1893,0.0,2100000.0,1,USA,1,"[ 2.24384852e-03 -4.79576504e-03 -2.81741493e-03  1.08204188e-03
  3.85267311e-03  3.61489481e-03 -4.09008842e-03  5.97596751e-04
  3.48350871e-03  4.40810854e-03  2.10595015e-03 -2.87326216e-03
  4.86876303e-03 -4.74946946e-03 -1.56515453e-03  2.55949190e-03
 -2.00554589e-03  4.11378132e-04  1.46713736e-03  2.18784390e-03
 -3.70223471e-03 -2.47995020e-03  5.63971989e-04 -1.98978046e-03
  7.64899829e-04 -2.64374353e-03  1.79120118e-03  3.61240143e-03
  2.21085199e-03 -4.99623688e-03  4.64390527e-04  5.40791138e-04
 -4.49288078e-03 -4.10042005e-03  4.70932620e-03  1.71277160e-03
 -4.59133228e-03  1.45784253e-03  1.77987758e-03  3.49410484e-03
  7.98106214e-07 -2.91797169e-03  2.32168310e-03  4.90156189e-03
 -2.12639919e-03 -2.87861703e-03 -3.92636703e-03  4.29988280e-03
  4.92387731e-03 -3.92951956e-03 -3.76021792e-03  3.74471303e-03
 -3.67487664e-03 -3.69407772e-03  3.54846125e-04 -1.46055582e-03
  2.47365242e-04 -2.48458749e-03 -4.90707112e-03  2.96642492e-03
 -9.35484772e-04 -1.64009247e-03 -1.73968379e-03  1.48181024e-03
 -3.52158095e-03  1.70684222e-03  2.31867144e-03 -4.84757405e-03
 -3.19954753e-03 -2.46699597e-03  1.14914542e-03 -2.35965452e-03
 -3.25182592e-03 -1.32708938e-03  4.12139576e-03  1.24540448e-03
  1.89967453e-03  2.43249466e-03  4.28298395e-03  1.83445215e-03
 -4.84339602e-04 -4.24484536e-03  3.62289790e-03 -3.88732483e-03
  4.93732793e-03  2.38616648e-03 -1.61092961e-03 -3.09194811e-03
  7.73757114e-04 -1.48827070e-03  1.27825979e-03 -3.92485969e-03
 -2.51954817e-03 -3.09093366e-03  3.61231272e-03  3.15183750e-03
  1.20616554e-04 -4.41278890e-03 -3.27711739e-03  1.61739404e-03]",True,Squadcast Inc
1926,2016.0,2200000.0,1,USA,1,"[ 1.85797515e-03  2.80422741e-03  1.27950369e-03 -3.45687382e-03
 -1.88339734e-03 -5.53361198e-04  1.28314435e-03  4.13351599e-03
  3.83587833e-03  1.71270850e-03  4.11195029e-03 -4.41348320e-03
 -4.89407172e-03 -4.46486846e-03 -7.96976674e-05  2.59666680e-03
  1.50640076e-03 -4.05651284e-03  1.01123040e-03 -1.82980928e-03
  2.23114365e-03 -4.98663355e-03 -3.32233775e-03 -3.26695805e-03
 -5.36469801e-04 -4.51217545e-03 -1.98454736e-03  1.54264807e-03
 -4.99241892e-03  1.00914540e-03  1.62258325e-03 -3.62819148e-04
 -5.19464607e-04 -2.10553687e-03 -4.76867252e-04  3.72783956e-03
  3.82394064e-03 -4.47815144e-03  1.24760089e-03 -4.15575085e-03
 -1.89079018e-03 -1.85708434e-03  4.95531538e-04  2.68173032e-03
 -2.23182910e-03  1.68766140e-03 -3.44541809e-03 -3.57595691e-03
 -2.32179998e-03 -3.72041162e-04 -8.15203472e-04  1.77237089e-03
  2.06368510e-03 -2.03391584e-03 -2.00787181e-05  1.30027172e-03
  4.46341513e-03  1.76455139e-03 -3.96227464e-03  4.23643552e-03
  1.96141237e-03 -1.76621077e-04 -1.76832968e-04  1.52985752e-03
  2.99015053e-04 -3.10982834e-03 -1.26708893e-03  1.16986095e-03
  2.01319996e-03 -4.02024435e-03 -3.59190186e-03 -5.86692069e-04
  3.35058221e-03 -4.58883215e-03  3.35008372e-03 -1.05748477e-03
 -8.54103244e-04  3.64965387e-03 -2.00755335e-03  3.64624988e-03
 -3.38866888e-03  1.06682775e-04 -2.52203713e-03  3.53474845e-03
  1.69024291e-03 -6.97606811e-05  4.86742612e-03  2.41016154e-03
  2.38360581e-03  4.48119454e-03  2.94690859e-03 -3.83533933e-03
 -3.58143332e-03 -2.52602994e-03  1.16536021e-03  2.00436055e-03
  4.22448618e-03 -4.18951921e-03  1.77982217e-03 -1.53049175e-03]",True,Mendel.ai
1929,0.0,1300000.0,1,unknown,1,"[-4.4499235e-03 -4.3695983e-03 -4.8214789e-03 -3.8237157e-03
 -1.7930001e-03  4.8219725e-03 -1.5849710e-03  1.1155731e-03
 -2.9961457e-03 -3.6966978e-04 -3.4152546e-03  4.3365844e-03
 -4.0212316e-03  2.2923821e-03 -4.9865157e-03  3.5402549e-03
 -3.4877947e-03  8.4111693e-05  1.7242831e-03 -2.9960540e-03
  2.3972469e-03 -2.6863769e-03  1.2314260e-04  7.5384439e-04
 -1.0192588e-03  4.3306947e-05 -3.3209305e-03  2.6679887e-03
  2.1995776e-03 -1.7083525e-04  1.3494337e-03  4.0824889e-04
 -2.3462244e-03  6.7161320e-04 -8.3835871e-04  2.4501139e-03
 -9.9099334e-04  1.7114228e-03  1.4935464e-03  1.2906014e-03
 -1.4167136e-03 -4.6827763e-04 -2.2829026e-04 -1.9613532e-03
  2.7489387e-03 -7.7223120e-04  4.2301621e-03 -4.9516466e-03
 -7.3506328e-04  2.5203503e-03  3.2241612e-03  2.4711429e-03
  7.4473559e-04  3.9566862e-03 -2.2685907e-03 -2.2146918e-03
 -5.9637130e-04 -1.7117938e-03  6.6918135e-04 -5.2707701e-04
  5.6879042e-04 -4.0046065e-03  4.8565911e-03  2.1154368e-03
 -1.8525586e-03  1.9733871e-03  2.4221761e-03  4.1671605e-03
 -8.3339034e-04  1.6587090e-03 -5.5505248e-04 -3.9223707e-03
  3.8227970e-03 -4.4089346e-03 -2.4967245e-03 -2.4981836e-03
 -3.2588148e-03  3.5116149e-03  4.8851050e-03  1.9625907e-03
 -3.2941366e-03  3.6493032e-03 -5.4736139e-04 -4.1540954e-03
 -4.1037286e-03 -3.8115645e-03 -1.5396476e-04 -2.4013487e-03
  1.5081286e-04 -2.8123809e-03  3.0139852e-03  2.7468144e-03
 -4.6467064e-03 -3.0018643e-03 -1.9426736e-03  4.2579509e-03
  3.1675326e-03 -3.7454236e-03 -1.0412020e-03  3.2780843e-03]",False,GreyCortex
1930,0.0,20200000.0,0,USA,0,"[ 3.4577763e-03  4.0830969e-04 -3.9335508e-03 -2.1049292e-04
 -1.9680201e-03  2.0489239e-03 -2.9071658e-03  3.1301754e-03
 -1.2133509e-04 -4.6208161e-03 -9.3930482e-04  3.6023611e-03
 -1.6901627e-03 -3.9121020e-03  2.4389667e-03  1.1320657e-03
  1.9285583e-03  1.6592646e-03  2.8719455e-03 -3.7328124e-03
 -2.4639782e-03  2.8581201e-04 -3.5811947e-03 -4.3602819e-03
  3.2802289e-03 -8.7294669e-04  7.1743247e-04 -2.9151619e-03
 -1.5777296e-03 -9.7998083e-05 -6.7610800e-04  3.1223835e-04
 -3.0766260e-03 -3.8043344e-03  3.0125100e-03 -1.1012494e-04
 -4.7546932e-03  3.1701005e-03 -1.6814721e-03 -4.5129736e-03
 -2.5674892e-03  1.1659485e-03  4.1054958e-03  4.6480056e-03
  1.4265258e-03  2.8678167e-03 -8.4892393e-04 -1.3732148e-03
  4.6892167e-04  2.8412552e-03  6.8136392e-04  1.1852860e-04
 -4.9241669e-03 -1.2678009e-03 -2.3488605e-03  1.4139307e-03
 -4.2540147e-03 -1.7956811e-03  4.1682697e-03 -1.0605004e-03
 -2.6697379e-03  3.0669528e-03  2.9611187e-03 -4.4756164e-03
 -2.9176306e-03 -2.1602926e-03  4.0542544e-04  4.0728045e-03
 -2.7855963e-04  2.8512073e-03  9.3844830e-04  3.5582150e-03
 -3.8856822e-03  4.8219902e-03 -1.4159792e-03 -1.4083869e-03
  9.3743799e-04 -4.5849751e-03  3.4671425e-04 -3.5674463e-03
 -2.4651564e-03  2.2314470e-03 -3.3115705e-03  2.9092419e-03
  1.4735919e-03 -4.1574831e-03  4.7514415e-03 -1.5768096e-03
 -4.7007720e-03  2.4791276e-03 -1.8955001e-03  9.5192849e-04
 -4.9517797e-03  3.7684292e-03 -3.7170339e-03  4.6840664e-03
  2.3971307e-03  4.4438303e-03  1.1305511e-03 -4.4661839e-03]",False,Mendel Biotechnology
1947,1926.0,35000000.0,1,AUS,6,"[-2.9866681e-03  3.7716245e-03 -1.2944299e-03 -3.1945102e-03
 -1.1671520e-03 -3.8686870e-03  3.8070499e-03 -2.2170664e-04
  1.4186150e-03  3.8043552e-03 -4.7216535e-04  4.1108127e-03
  3.4427471e-03  2.9810863e-03  4.0483594e-04 -4.9735163e-03
 -2.6802940e-03  1.5286851e-03 -2.7388281e-03 -1.3581052e-03
 -4.2872317e-03 -2.0861058e-03  1.8451690e-04 -1.0851633e-03
 -3.7584137e-03  2.7995890e-03  4.6382146e-03 -3.4065361e-03
 -7.5978099e-04 -2.2213400e-04  2.7375818e-05 -9.8614302e-04
  4.9844221e-03 -1.1265681e-03 -4.1104411e-03  4.9495273e-03
 -6.7275704e-04  3.7365980e-03  3.3047898e-03  4.5999493e-03
  4.4972473e-03  4.5186402e-03 -4.9590310e-03 -4.7331685e-03
 -3.9142915e-03  1.8238080e-03 -2.7254780e-03  3.1794554e-03
 -1.9947095e-03 -4.5132055e-03 -7.5785187e-04 -1.6210937e-03
  3.4182011e-03 -1.9998634e-03  3.5893328e-03 -3.8667908e-03
  4.9379850e-03  2.8203654e-03 -4.3375255e-04  4.7327811e-03
 -2.1473840e-03 -3.4037158e-03  2.7487541e-03  2.1005475e-03
  2.7075971e-03  3.4781515e-03 -7.0898893e-04 -2.7181786e-03
 -3.4750637e-03  2.2339034e-03 -4.3962975e-03  3.4259832e-03
  4.8631541e-03  3.1814135e-03  9.2206657e-04 -1.5937898e-03
  3.6684847e-03 -2.3721561e-03 -5.8553516e-05  6.4517262e-05
  1.3314306e-03  1.2010139e-03  1.9184464e-03  3.8593858e-03
 -5.2747189e-04  3.8174302e-03  1.3325119e-03  3.8861877e-03
 -5.3232611e-04  1.5614497e-03 -2.4085247e-03 -3.5356343e-04
 -1.2665003e-04 -2.0424691e-03  3.2932437e-03 -2.8897952e-03
 -3.4574980e-03  4.0798062e-03  2.0332921e-03 -2.4566690e-03]",False,Commonwealth Scientific and Industrial Research Organisation
1948,2007.0,3100000.0,1,AUS,1,"[-3.7442737e-03 -2.6262563e-03  3.6499982e-03 -1.6224373e-03
  3.6298949e-03  4.7332938e-03 -4.4009285e-03 -1.4229825e-03
 -2.0217956e-03  9.1805280e-04  1.8915099e-03 -1.1683869e-03
  1.4325440e-03 -5.8338849e-04 -4.4843834e-03  4.4449759e-03
  2.2860868e-03  1.9844675e-03 -1.1146892e-03 -1.7698294e-03
 -4.6725934e-03 -5.7140557e-04  2.9111183e-03  3.6755206e-05
 -1.5949905e-03  3.4355444e-03  1.8878758e-03 -1.3084807e-03
 -3.8454449e-03  1.3351691e-03 -2.7343100e-03 -6.3408940e-04
  3.1388747e-03  2.8408051e-04 -1.3728627e-03 -1.5121722e-03
 -6.4726500e-04  2.3182768e-03  4.5928131e-03 -3.5996316e-03
  4.9094576e-03 -2.9369027e-03 -4.8391903e-03  3.8587952e-03
 -2.5520381e-03 -3.1458437e-03  2.3195350e-03 -2.3026145e-03
 -4.7739805e-03 -1.3163969e-03  2.5767374e-03  4.1098809e-03
  4.1631580e-04 -2.7153485e-03  3.8478845e-03 -2.8900586e-03
 -4.3643783e-03 -4.6722875e-03 -3.4370541e-04  8.1726076e-04
 -4.0701451e-03 -3.4350366e-04 -4.9437620e-03 -4.6203840e-03
  8.4686937e-04  4.7167586e-03  2.1235740e-03 -4.5115221e-03
 -4.8970324e-03  2.6973474e-03  3.9695525e-03 -3.6886512e-04
 -8.6745917e-04 -1.4262918e-03  4.0459274e-03  3.6617112e-03
 -2.9814104e-03 -1.2501499e-03  4.2955494e-03 -2.0273523e-03
 -1.4571985e-03  4.5279032e-03  3.9777248e-03 -1.7521993e-03
  4.6512736e-03  2.6461440e-03  2.2933763e-03  4.3228660e-03
 -7.9700438e-04 -1.2845555e-03 -4.7034054e-04 -1.7835152e-03
  3.4565146e-03 -4.8459903e-03 -2.2098154e-03  1.2376899e-03
  3.6843140e-03  1.3247222e-03  1.7584931e-03  1.7002410e-03]",False,Ecoult
1949,2013.0,4000000.0,1,AUS,1,"[ 2.2996045e-03  2.6076986e-03 -3.3755607e-03 -4.8137242e-03
 -2.0007917e-03 -8.3318562e-04 -3.6066065e-03  3.9130538e-03
  4.8809517e-03 -2.5392128e-03 -3.9944917e-04 -1.2400878e-03
  3.3589536e-03 -3.1773502e-03 -4.1924566e-03  4.5019221e-03
  1.6814768e-03  7.0858299e-04  6.4247014e-04  1.0269171e-03
  4.0396666e-03  2.4398749e-03 -4.2955121e-03  2.6738108e-03
  3.9719819e-04  3.0192118e-03  4.3213703e-03 -6.4193248e-04
  1.9474691e-03 -4.0400550e-03 -1.2701520e-03  2.1428586e-04
  1.3452959e-03 -2.2619141e-03  2.4365408e-03  1.7207802e-03
  2.0984471e-04  1.0970063e-03 -2.1754361e-03 -2.1629542e-04
  3.4933412e-03 -3.7303597e-03  4.3690263e-04  2.6244242e-03
 -2.5086585e-03  2.8097045e-03  4.7216876e-03  3.0601770e-03
  1.5132236e-03 -3.3026068e-03  3.2735406e-03  4.6782428e-03
 -9.1686961e-04  3.5131676e-03  4.6913009e-03  3.6789405e-03
  4.0248209e-03 -3.6267929e-03 -1.1292541e-03 -4.2171348e-03
  3.1118011e-03  4.3286774e-03  3.1669384e-03 -2.7264708e-03
 -3.2643825e-04 -3.1433646e-03 -1.7881560e-03  1.7895502e-03
  4.6695825e-03 -6.8766536e-04 -1.9145298e-03  1.1995578e-03
  2.4966770e-03 -4.8844181e-03 -1.1664742e-03 -1.7768505e-03
  6.3193199e-04 -3.2070612e-03  4.9144281e-03 -3.6156583e-03
 -3.8242659e-03  2.2075563e-03 -1.4871034e-03 -4.0149493e-03
  1.0679179e-03  3.7714476e-03  3.8235993e-03  3.6181230e-03
 -6.4021436e-04 -4.0714949e-04  4.7451258e-06  4.5853453e-03
  2.1963669e-03  2.5933052e-03 -2.2831517e-03  3.8810540e-03
  1.8901754e-03 -3.7560014e-03  4.4117146e-03 -3.7620699e-03]",False,MecRx
1950,2003.0,14000000.0,1,AUS,1,"[ 2.2889150e-03 -3.6721827e-05 -3.6262560e-03  4.3895240e-03
  1.5530061e-03  8.9535653e-04  4.6094833e-03 -4.7919345e-03
  4.9751522e-03 -1.5367600e-03  1.1863095e-03  2.3136258e-03
  4.6613258e-03 -1.4103878e-03 -3.0581199e-03 -3.5732775e-03
  6.5735698e-04 -2.7533663e-03  4.1602058e-03 -4.0935101e-03
  4.2053242e-03  3.1671030e-03  5.7205500e-04 -1.7805940e-03
 -1.9212491e-03  3.4716474e-03 -2.3160961e-03  2.2024494e-03
 -3.2122256e-04 -6.3769938e-04 -2.2261001e-03 -2.1884667e-03
  2.5446266e-03 -2.8357565e-04 -4.8470977e-03 -4.9008685e-03
  7.6189521e-04  1.5066445e-03 -1.3377997e-03 -3.0861241e-03
  2.7158421e-03 -3.8680888e-03  2.6312112e-04  1.3872475e-03
  4.4794641e-03  2.0076758e-03 -3.8054409e-03  2.5361001e-03
 -1.5591406e-03 -3.3196670e-03 -9.9991378e-04  3.7982510e-03
 -4.7535934e-03  1.5914977e-03  1.6302109e-04 -1.1721641e-03
 -4.6375324e-03 -4.8397477e-03  2.7186011e-03 -2.7098674e-03
  3.1905465e-03 -3.8679647e-03 -3.1981426e-03 -2.5673853e-03
  2.0405853e-03  1.7357260e-03 -1.1590836e-03  4.4448250e-03
 -1.1852672e-03  4.8192418e-03 -1.4848176e-03 -2.2485068e-03
 -3.5957075e-03  2.7848268e-03 -3.8104868e-03 -7.5687707e-04
  4.4221566e-03  2.0853179e-03  3.8888974e-03  4.4219731e-03
 -2.0412833e-03 -4.5402874e-03 -1.1726316e-03 -3.9213435e-03
  3.3625639e-03  4.6291305e-03 -3.6469102e-03  3.5239696e-03
 -3.8199159e-03  4.8517669e-03 -6.4763246e-04 -3.9066365e-03
  3.1578243e-03  1.6074097e-03 -1.5864369e-03 -5.1042321e-04
  1.9677908e-03  4.8868061e-04 -4.2575775e-03  2.6520931e-03]",False,Windlab Limited
1951,0.0,14000000.0,1,AUS,2,"[-1.1278815e-03  4.0996158e-03  2.1871978e-03  2.6676345e-03
  9.0652169e-04 -2.1954565e-03 -4.7154636e-03 -2.5731833e-03
 -2.1510469e-03 -4.6660164e-03  4.9642599e-03 -1.4216768e-03
  2.5802327e-03  1.8538844e-03 -3.5788119e-03  1.6706771e-03
  4.2618848e-03  6.0700893e-04  1.5601492e-03  3.3175992e-03
 -4.0649026e-04  4.3621184e-03  3.9317268e-03 -3.2182769e-03
  2.2390634e-03  3.2957471e-03 -2.7073205e-03 -1.0766729e-03
  5.3927244e-04 -4.5944809e-04 -1.0603905e-04  4.0332372e-03
  1.4618331e-03  3.2203412e-03 -3.6903864e-03  5.2309391e-04
  1.1710203e-03 -1.0042339e-04  7.6891424e-04  1.4173365e-03
  4.9986783e-03  1.0728270e-03 -3.3167102e-03 -2.7802659e-03
  3.5220743e-03 -3.1956797e-03  1.8061638e-03  1.1089807e-03
 -2.2383987e-04  3.0791389e-03 -2.7225856e-03  1.5814328e-03
 -3.0694166e-03  3.9301049e-03 -2.1524042e-04 -4.0164829e-04
 -3.0378164e-03  4.4957264e-03 -1.8333099e-03 -4.1088895e-03
 -4.3931552e-03 -4.2407201e-03  4.1708206e-03 -3.8789010e-03
  7.4838994e-05 -3.8540498e-03  4.3963552e-03  2.1114987e-03
  1.7308831e-03 -3.9275801e-03 -9.9218998e-04 -3.3991770e-03
  4.4001304e-03  3.7654399e-04  2.5596572e-03  8.7003707e-04
 -2.8225392e-04  4.7061355e-03 -4.6924958e-03  2.3034752e-04
 -2.6045861e-03 -1.9710653e-03 -2.5035013e-03 -4.1621760e-03
  4.3414598e-03  1.0246193e-03 -2.6288538e-04 -3.3826251e-03
  2.9505307e-03 -1.0638445e-03  1.3805896e-03  5.5718364e-04
 -1.9831725e-03 -1.7537874e-03 -1.3192216e-03 -6.7664235e-04
 -3.4841866e-04 -8.7265222e-04 -2.1456898e-04  1.0924357e-03]",False,NCI incorporated
1953,0.0,9300000.0,1,AUS,1,"[-3.4094460e-03 -4.6104807e-03 -1.2603062e-03 -2.8951974e-03
  3.2811624e-03 -2.3296589e-03 -2.9434080e-03 -4.1380688e-03
  4.3836902e-03  2.0106554e-03  4.8555076e-04  4.0980433e-03
  4.9468158e-03 -3.2429225e-03 -3.8066811e-03  4.7781409e-04
  7.2270213e-04 -2.4976712e-03  3.0584633e-04  1.9681621e-03
 -3.4378557e-03 -3.2523072e-03 -3.3744154e-03 -8.0042810e-04
  3.3676345e-03  1.3965315e-03 -3.0457154e-03  4.4859247e-03
  2.8504115e-03 -4.2779208e-04  3.7531520e-03  3.9280150e-03
 -1.5529614e-03  1.4261204e-03 -9.5939665e-04  1.8263656e-03
 -3.4126979e-03  2.1259373e-03  3.8993435e-03  8.4657373e-04
  9.0423229e-05 -1.5368357e-03 -3.0678140e-03  6.0224649e-04
 -3.2506435e-04 -4.1037546e-03 -1.5524727e-03  3.7261634e-03
 -3.9669145e-03 -2.3899954e-03  2.7984870e-03 -1.8011057e-03
  4.2892515e-04 -7.8209164e-04 -3.4813511e-03 -9.5246884e-04
  4.4920683e-04  4.9109738e-03 -4.0535070e-03  3.6271317e-03
  4.3459423e-03  4.7184806e-03 -4.0895771e-03  9.7827846e-04
 -1.8404638e-03  2.0916509e-03  4.2697256e-03  2.3055386e-03
  4.8907343e-03 -2.1071292e-03 -1.8729579e-03  4.3320893e-03
 -5.5545149e-04  2.4790256e-03 -1.6291487e-03  3.0307937e-03
  2.6158320e-03 -1.2760073e-03 -1.2939501e-03  2.1517379e-03
 -1.7811450e-03  4.9993927e-03  2.7022546e-03 -4.1158791e-03
 -2.8656591e-03 -4.2007039e-03  2.6913828e-03  6.7729293e-04
 -2.5303620e-03 -3.9526685e-03 -1.9858100e-03  2.7206021e-03
  2.8576648e-03 -3.8789303e-04 -1.0298732e-03  3.2182247e-03
 -7.5919030e-04 -7.5976609e-04  3.2612372e-03 -3.5134989e-03]",False,Oventus Medical Limited
